,size,depth,capability,distinction,kendall_tau
2334,105,4,"Analyzing, synthesizing, and evaluating biological concepts, processes, structures, and systems to understand functions, interrelationships, and protective mechanisms.",Biological functions and interrelationships,0.8733260632194672
2335,17,5,"Analyzing and evaluating biological processes, structures, and systems to understand cellular functions, dependencies, and protective mechanisms.",Understanding cellular functions and dependencies,0.1
2336,3,6,Analyzing and evaluating biological structures and their functions,Biological structures and their functions,0.35355339059327373
2337,1,7,Analyzing biological structures and their corresponding functions,Structure-function analysis,
2338,1,7,Analyzing biological structures and their functions to evaluate their roles in physiological processes.,Physiological role evaluation,
2339,1,7,Analyzing and evaluating biological structures and their functions in eukaryotic cells.,Eukaryotic cell structure analysis,0.35355339059327373
2340,1,6,Analyzing biological functions and relationships to identify protective mechanisms in embryonic development.,Protective mechanisms in embryonic development,
2341,1,6,Analyzing isolating mechanisms in biological contexts,Isolating mechanisms in biology,
2342,1,6,Analyzing cellular functions and their dependencies on structural components.,Cellular functions and structural dependencies,-0.22360679774997896
2343,5,6,"Analyzing biological processes to identify cellular functions, locations, similarities, and response mechanisms",Cellular functions and response mechanisms,-0.1781741612749496
2344,1,7,Analyzing biological processes to identify functional similarities across different organisms.,Cross-organism functional similarities,-0.1781741612749496
2345,2,7,Analyzing biological processes to identify cellular functions,Cellular function identification,
2346,1,8,Analyzing biological processes to identify cellular functions.,Decoding cellular processes,
2347,1,8,Analyzing biological processes to identify cellular functions.,Identifying cellular functions,
2348,1,7,Analyzing biological processes to identify their locations and functions.,Process locations and functions,
2349,1,7,Analyzing biological processes to identify mechanisms of cellular responses.,Cellular response mechanisms,
2350,2,6,Analyzing biological and cellular functions and correlating them with organelle roles,Cellular functions and organelle roles,
2351,1,7,Analyzing biological functions and identifying organelle roles in cellular processes.,Biological function-organelle identification,
2352,1,7,Analyzing cellular functions and correlating them with organelle roles,Cellular function-organelle correlation,
2353,3,6,Analyzing biological systems and their molecular functions,Molecular functions in biological systems,0.3563483225498992
2354,1,7,Analyzing biological mechanisms and their interactions to identify functional roles.,Biological mechanisms and interaction roles,0.3563483225498992
2355,2,7,Analyzing biological classifications and functions in molecular biology,Molecular biology classifications and functions,
2356,1,8,Analyzing biological classifications and understanding molecular functions.,Biological classification and molecular function understanding,
2357,1,8,Analyzing biological functions and their associations in molecular biology.,Biological function analysis in molecular biology,
2358,1,6,Analyzing and distinguishing the functional characteristics of biological systems.,Functional characteristics of biological systems,
2359,8,5,Analyzing and differentiating immunological and biological processes,Differentiating immune and biological processes,0.4811252243246881
2360,1,6,Analyzing immunological interactions to identify cellular stimulation pathways.,Immunological pathway analysis,0.4714045207910316
2361,7,6,Analyzing and differentiating biological mechanisms and processes,Biological process differentiation,0.45760431532242946
2362,1,7,Analyzing biological mechanisms to identify cellular processes involved in apoptosis.,Apoptosis mechanism identification,
2363,6,7,Analyzing and differentiating cellular biological processes,Cellular process analysis,0.45760431532242946
2364,1,8,Analyzing biological processes and differentiating cell origins.,Differentiating cell origins,
2365,1,8,Analyzing and comparing cellular processes to identify key differences,Comparing cellular process differences,0.39283710065919314
2366,4,8,Analyzing and identifying phases in cellular biological processes,Identifying cellular process phases,0.2981423969999719
2367,2,9,Analyzing and identifying phases of biological processes in cellular division.,Cell division phase identification,
2368,1,10,Analyzing biological processes to identify stages of cellular division.,Identifying stages in cellular division,
2369,1,10,Analyzing biological processes and identifying their specific phases in cellular division.,Identifying phases in cellular division,
2370,2,9,Analyzing cellular processes and identifying phases in biological cycles,Cellular cycle phase analysis,0.2981423969999719
2371,1,10,Analyzing cellular processes to identify phases of the cell cycle.,Identifying cell cycle phases,
2372,1,10,Analyzing cellular processes and identifying common phases in biological cycles.,Identifying common phases in biological cycles,0.2981423969999719
2373,19,5,Analyzing and evaluating biological information and processes for accuracy and relevance,Validating biological data accuracy,0.14967108502231244
2374,1,6,Analyzing and evaluating complex biological theories to identify foundational issues.,Spotting foundational issues in biological theories,-0.1781741612749496
2375,1,6,Analyzing and evaluating scientific concepts to discern accurate representations of biological processes.,Discerning accurate representations of biological processes,
2376,1,6,Analyzing and evaluating complex biological mechanisms to identify exceptions in a given set of options.,Identifying exceptions in complex biological mechanisms,
2377,1,6,Analyzing experimental outcomes to identify inconsistencies in biological interactions.,Detecting inconsistencies in experimental biological outcomes,
2378,4,6,Analyzing and evaluating biological processes and statements,Assessing biological processes and statements,0.23570226039551587
2379,1,7,Analyzing biological processes to differentiate between accurate and inaccurate statements.,Differentiating accurate from inaccurate biological statements,
2380,3,7,Analyzing and evaluating biological processes and scientific statements,Evaluating biological processes and scientific claims,0.23570226039551587
2381,1,8,Analyzing and evaluating biological processes to identify accurate statements.,Identifying accurate statements in biological processes,
2382,2,8,Analyzing and evaluating biological processes and scientific statements,Evaluating biological processes and statements,0.23570226039551587
2383,1,9,Analyzing and evaluating biological processes to identify inaccuracies in scientific statements.,Identifying inaccuracies in scientific statements,
2384,1,9,Analyzing biological processes and evaluating the accuracy of scientific statements.,Evaluating scientific statement accuracy,0.23570226039551587
2385,3,6,Analyzing and synthesizing biological processes and concepts to evaluate and discern accurate statements,Synthesizing biological concepts for accurate evaluation,0.521749194749951
2386,1,7,Analyzing and synthesizing biological processes to evaluate and select accurate statements.,Analyzing biological processes for accuracy,0.1178511301977579
2387,2,7,Evaluating and synthesizing biological concepts and information to discern accurate statements,Evaluating biological concepts for accuracy,0.47140452079103173
2388,1,8,Evaluating and synthesizing biological concepts to discern accurate statements.,Discerning accurate biological concepts,
2389,1,8,Evaluating and synthesizing biological information to identify accurate statements.,Identifying accurate biological information,0.47140452079103173
2390,2,6,Analyzing and evaluating scientific statements based on biological principles,Validating scientific statements with biological principles,-0.4714045207910316
2391,1,7,Analyzing and evaluating the accuracy of scientific statements based on established biological principles.,Assessing scientific claims with biological principles,-0.4714045207910316
