node,Qwen2.5-72B-Instruct,Llama-3.1-70B-Instruct,gpt-4o-mini-2024-07-18,claude-3.5-haiku,Llama-3.1-Tulu-3-70B,Qwen2.5-7B-Instruct,Llama-3.1-8B-Instruct,gpt-3.5-turbo,Llama-3.1-Tulu-3-8B
1217,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1218,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.6666666666666666,0.5
1219,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1221,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5
1222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1223,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1225,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5
1226,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1228,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.75,0.75
1229,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1230,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1234,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
1235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1236,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.6
1237,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5
1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1242,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1243,0.5,0.75,0.75,0.75,0.75,1.0,0.5,0.25,0.25
1244,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1245,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
1246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1247,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0
1248,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1250,0.75,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.4166666666666667,0.5833333333333334,0.5
1251,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5
1252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1254,0.8,0.9,0.7,0.7,0.6,0.8,0.4,0.6,0.5
1255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1259,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1260,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5
1261,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1262,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1263,0.75,0.75,0.75,0.5,0.75,0.75,0.25,0.75,0.5
1264,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1265,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1266,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5
1267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1268,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1269,0.8995633187772926,0.87117903930131,0.8820960698689956,0.8930131004366813,0.868995633187773,0.851528384279476,0.7248908296943232,0.7532751091703057,0.7205240174672489
1270,0.8292682926829268,0.8048780487804879,0.7967479674796748,0.7967479674796748,0.8455284552845529,0.7317073170731707,0.6097560975609756,0.6747967479674797,0.6178861788617886
1271,1.0,0.8333333333333334,0.9166666666666666,0.75,0.9166666666666666,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333
1272,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0
1273,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1274,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1275,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1276,1.0,0.75,0.75,0.5,0.75,0.5,0.25,0.5,0.25
1277,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1278,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1279,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0
1280,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1281,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1282,1.0,0.8,1.0,0.8,1.0,0.6,0.2,0.6,0.6
1283,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
1284,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5
1285,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1286,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1288,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5
1289,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1290,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
1292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1294,0.9090909090909091,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.6363636363636364,0.45454545454545453
1295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1296,1.0,0.5,0.5,0.5,0.75,0.5,0.0,0.75,0.25
1297,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1298,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1299,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0
1300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1301,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1302,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.5,0.5
1303,0.8,0.8,1.0,0.8,1.0,1.0,0.8,0.4,0.4
1304,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.25,0.5
1305,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1306,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
1309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1311,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0
1314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
1318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
1322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0
1324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
1326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1330,0.4,0.7,0.4,0.5,0.4,0.4,0.6,0.4,0.4
1331,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75
1332,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5
1333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1338,0.2,0.8,0.2,0.4,0.2,0.2,0.6,0.4,0.2
1339,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
1340,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1343,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5
1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1345,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.5,0.6153846153846154,0.6153846153846154
1348,1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.5
1349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1350,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666
1351,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1355,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
1356,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1360,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1361,0.75,0.75,0.75,0.75,0.8333333333333334,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.6666666666666666
1362,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1363,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.7777777777777778
1364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1365,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5
1366,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1367,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1368,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1370,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1371,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1373,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5
1374,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1375,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1376,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1379,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.5,0.5,0.5,0.6666666666666666
1380,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1381,1.0,0.8,0.8,1.0,1.0,0.6,0.6,0.6,0.8
1382,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1383,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.75
1384,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1386,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5
1387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1388,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1389,0.6,1.0,0.6,0.6,0.6,0.6,0.4,0.6,0.6
1390,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1391,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
1392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5555555555555556
1397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5
1400,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1402,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
1403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1404,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0
1405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
1408,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1410,0.84,0.8,0.8,0.88,0.84,0.84,0.76,0.84,0.72
1411,0.8333333333333334,0.7916666666666666,0.7916666666666666,0.875,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334,0.7083333333333334
1412,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1420,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.6428571428571429
1421,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
1422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
1425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1429,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0
1430,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1431,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1450,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1455,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.7272727272727273,1.0,0.8181818181818182,0.6363636363636364,0.8181818181818182,0.6363636363636364
1456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1457,0.9,0.8,0.9,0.8,1.0,0.9,0.7,0.9,0.7
1458,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1459,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1464,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1469,0.9074074074074074,0.8641975308641975,0.9135802469135802,0.9135802469135802,0.8765432098765432,0.8518518518518519,0.7530864197530864,0.7469135802469136,0.7592592592592593
1470,0.8571428571428571,0.8,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.8571428571428571,0.6571428571428571,0.7714285714285715,0.6571428571428571
1471,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1472,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1474,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1475,0.84375,0.78125,0.84375,0.875,0.875,0.875,0.65625,0.78125,0.65625
1476,0.8333333333333334,0.7666666666666667,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6333333333333333,0.7666666666666667,0.6666666666666666
1477,0.9130434782608695,0.8260869565217391,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.6521739130434783,0.7391304347826086,0.7391304347826086
1478,0.9090909090909091,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.7272727272727273,0.7272727272727273
1479,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666
1480,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
1481,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1483,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1484,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.9473684210526315,0.8947368421052632,0.6842105263157895,0.6842105263157895,0.7368421052631579
1485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1486,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.6666666666666666,0.7222222222222222,0.7777777777777778
1487,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1490,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333
1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5
1493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1494,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1497,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1498,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1499,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0
1500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1503,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1512,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.42857142857142855
1513,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
1514,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0
1515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1516,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1517,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1518,0.75,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.75
1519,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
1525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1527,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.8947368421052632,0.8421052631578947,0.8421052631578947
1528,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
1533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
