node,depth,gpt-4-1106-preview,gpt-4-0125-preview,gpt-4-0314,qwen1.5-72b-chat,gpt-4-0613,mistral-medium,claude-1,gemini-pro-dev-api,claude-2.0,mixtral-8x7b-instruct-v0.1,gemini-pro,claude-2.1,pplx-70b-online,yi-34b-chat,llama-2-70b-chat,claude-instant-1,gpt-3.5-turbo-0613,wizardlm-70b,starling-lm-7b-alpha,gpt-3.5-turbo-0125,gpt-3.5-turbo-0314,nous-hermes-2-mixtral-8x7b-dpo,vicuna-33b,tulu-2-dpo-70b,dolphin-2.2.1-mistral-7b,solar-10.7b-instruct-v1.0,deepseek-llm-67b-chat,qwen1.5-7b-chat,llama2-70b-steerlm-chat,mistral-7b-instruct-v0.2,openhermes-2.5-mistral-7b,openchat-3.5,codellama-34b-instruct,llama-2-13b-chat,pplx-7b-online,llama-2-7b-chat,wizardlm-13b,gpt-3.5-turbo-1106,openchat-3.5-0106,zephyr-7b-beta,mpt-30b-chat,qwen1.5-4b-chat,guanaco-33b,qwen-14b-chat,stripedhyena-nous-7b,vicuna-13b,palm-2,zephyr-7b-alpha,falcon-180b-chat,mistral-7b-instruct,vicuna-7b,koala-13b,chatglm3-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,chatglm2-6b,oasst-pythia-12b,alpaca-13b,fastchat-t5-3b,chatglm-6b,stablelm-tuned-alpha-7b,dolly-v2-12b,llama-13b
100,4,1304.848486420324,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,,1177.6161585964503,1114.0,1177.6161585964503,1113.999989369027,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,,1177.6161585964503,1177.6161585964503,1177.6161585964503,,,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,,1177.6161585964503,,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,,1177.6161585964503,,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,,,,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,1177.6161585964503,,,
101,4,1150.5430182222353,973.5716072179332,973.5716072179332,,1075.746439823113,973.5716072179332,940.5666556367198,,868.7240337986319,1114.0,973.5716072179332,1000.08965021067,973.5716072179332,973.5716072179332,936.0695077409157,973.5716072179332,921.0317455519232,973.5716072179332,,973.5716072179332,973.5716072179332,,973.5716072179332,973.5716072179332,,973.5716072179332,973.5716072179332,,,,973.5716072179332,973.5716072179332,973.5716072179332,798.7038885456521,973.5716072179332,973.5716072179332,973.5716072179332,973.5716072179332,,973.5716072179332,,,973.5716072179332,973.5716072179332,973.5716072179332,745.5239036132282,973.5716072179332,,,1158.2888362541757,973.5716072179332,973.5716072179332,973.5716072179332,,,973.5716072179332,973.5716072179332,,,973.5716072179332,,973.5716072179332,,973.5716072179332
102,4,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,1000.0,1000.0,,,,,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,,1000.0,,,1000.0,1000.0,,1000.0,1000.0,,
103,4,1283.0196054821824,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,944.9803945178177,,1114.0,1114.0,,,1114.0,,,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,,,1114.0,
104,4,1163.2609452286756,1050.5836814386694,1119.7116758366224,1050.5836814386694,1176.3774489632365,1163.506571639351,1154.3307781566587,1057.1755812446474,1016.0367725117524,1114.0,1133.0729894324975,1056.0209013029653,1013.1035139477258,1056.2496660714733,1063.257295171603,1082.0794015174856,1081.6939045150816,1132.701734022508,1050.5836814386694,1050.5836814386694,1050.5836814386694,1050.5836814386694,1087.6268278325601,1095.7737131347521,1050.5836814386694,1050.5836814386694,1050.5836814386694,,1050.5836814386694,1050.5836814386694,1064.4878614653776,1050.5836814386694,897.0735337965355,1031.773619120755,1050.5836814386694,1037.8262165964227,1050.5836814386694,1069.5745019250012,1050.5836814386694,1081.016406450827,1050.5836814386694,1050.5836814386694,1050.5836814386694,1050.5836814386694,1050.5836814386694,1040.0163659856898,1089.1754058888368,1050.5836814386694,1050.5836814386694,1050.5836814386694,1050.5836814386694,965.2923255301932,1050.5836814386694,1050.5836814386694,597.2298447565199,1050.5836814386694,1050.5836814386694,827.4809596756571,1050.5836814386694,1050.5836814386694,1050.5836814386694,1050.5836814386694,1050.5836814386694,
105,4,1259.4313787459685,1114.0,1098.2065940222783,1114.0,1195.0564959613362,1342.6103328334646,1119.3234692221677,1114.0,1114.0,1114.0,983.2846316748585,940.0797431043343,1114.0,1114.0,1068.5829020529309,1114.0,1064.84157670678,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1068.5828756758806,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
106,4,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,3339.4820637517523,1114.0,1114.0,1114.0,1114.0,1114.0,496.41851410762115,586.583280751239,741.2622370226591,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,406.25390436672535,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
107,4,-84.3230956180978,1114.0,1114.0,,-13.886540466967972,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,3440.2096360850683,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0
108,4,1912.2669067892257,1114.0,1114.0,1114.0,1854.7319216883357,1866.4419396599124,1114.0,1114.0,-1860.637635433096,1114.0,1114.0,1797.1968672956225,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
109,4,1431.5754330717998,1114.0,1114.0,,1495.7885808478977,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1132.242785505832,1114.0,1114.0,980.428114534364,1033.1873272731139,1113.6167665198282,1164.1110717292156,1114.0,,1114.0,1114.0,1122.4593221263094,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1003.9327470731936,1090.702578566992,1114.0,1087.4812541594752,1178.2345389980726,1114.0,,1114.0,1114.0,,1114.0,986.9563127562043,1114.0,1091.35788691072,1007.070460560497,883.5661993196161,,1135.2886200468683,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,
110,4,3321.66995356019,1114.0,1114.0,1114.0,1114.0,715.9730888173863,560.221037540792,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,486.0678534500655,486.0680666315666,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
111,4,1237.4409287312603,1051.1604089569973,1236.6506442657455,1198.366499753626,1246.6570658958267,1159.1395314299202,1179.5064828746706,1101.4525647826779,1129.7026450467897,1114.0,1115.2539592065814,1030.2950253123986,1051.1604089569973,1145.8921166394864,1077.2275594804576,1097.2951506183367,1123.183810928819,1194.6098770414978,1051.1604089569973,1126.0107728665057,1051.1604089569973,1051.1604089569973,1112.456376487732,1051.1604089569973,1051.1604089569973,1087.928937208951,1038.9795728981628,1051.1604089569973,1072.4263180136406,,1094.7164212929288,1086.2598114534724,1091.0979902257388,1052.7928741490123,1060.7885513952815,1029.1587304895052,1133.3935061980758,1001.6884269568461,1051.1604089569973,994.1731405285939,812.4121920335269,,1019.8499644616173,973.8627377680601,1051.1604089569973,1024.19231510439,865.1286537766438,1051.1604089569973,1051.1604089569973,1051.1604089569973,1051.1604089569973,831.1810141601391,1051.1604089569973,1051.1604089569973,1051.1604089569973,886.1227664377848,1051.1604089569973,831.4659522477833,686.4006805375171,747.2547895798891,1051.1604089569973,1051.1604089569973,1051.1604089569973,1051.1604089569973
112,4,1245.4084168293766,1114.0,1114.0,1114.0,1114.0,1225.5403135982215,1114.0,1114.0,1114.0,1114.0,,1087.9053869046634,,1114.0,1114.0,1114.0,897.1458826677384,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,,,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,,,1114.0,,,1114.0
113,4,2578.4209658333584,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-190.5419841906164,0.30862242674652407,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,1114.0,1114.0,1114.0,0.30710828816449975,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,3181.5052876423424,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
114,4,1104.451658997641,1114.0,1114.0,1114.0,1154.9748546042147,1114.0,1114.0,1114.0,1017.0390682432603,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1121.280585822023,1172.2538323328606,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,
115,4,1292.4774746962116,1272.5579333550852,1362.555886316864,,1406.579325013151,1238.501103094354,1272.5579333550852,,1272.5579333550852,1114.0,,1272.5579333550852,1272.5579333550852,1272.5579333550852,1146.749398039969,1272.5579333550852,1317.6757365864325,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,,1028.4167496190064,1272.5579333550852,,1272.5579333550852,1272.5579333550852,,,,1272.5579333550852,1272.5579333550852,1272.5579333550852,1433.6189773076417,1272.5579333550852,1272.5579333550852,1272.5579333550852,1385.004682877222,,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,,1272.5579333550852,,1272.5579333550852,1272.5579333550852,,1272.5579333550852,1272.5579333550852,,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,
116,4,1118.1829208392114,1114.0,1114.0,,1114.0,1114.0,956.9414220498859,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1285.862030029866,1114.0,1095.0136270810365,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
117,4,1265.444047402356,1096.7303919883284,1117.6721423711401,1096.7303919883284,1103.2587604990892,1157.897953025267,1156.738656029509,1155.9380577294312,1039.164046062166,1114.0,1096.887655206242,1039.8509299543107,1096.7303919883284,1163.886405417005,1226.6994211502006,1188.680495301373,1160.1313568480753,1096.7303919883284,1096.7303919883284,1096.7303919883284,726.2770197152025,,1237.01752569554,1096.7303919883284,1096.7303919883284,1096.7303919883284,1096.7303919883284,,1096.7303919883284,1096.7303919883284,1096.7303919883284,1312.789179878947,1096.7303919883284,1062.2270827722032,1096.7303919883284,1051.5615665182904,1096.7303919883284,968.0857292813866,1096.7303919883284,1206.1452747505532,1096.7303919883284,1096.7303919883284,1096.7303919883284,1096.7303919883284,964.5531734111852,1064.38634397521,1128.6935987275947,1096.7303919883284,1096.7303919883284,1096.7303919883284,1275.6981282941595,1066.8569188656454,914.2051870319465,1096.7303919883284,1096.7303919883284,1096.7303919883284,1096.7303919883284,743.7043197591665,1096.7303919883284,1096.7303919883284,1096.7303919883284,1096.7303919883284,1096.7303919883284,1096.7303919883284
118,4,1304.161791821487,1314.4982685961127,1335.0132026752694,1133.779466298809,1227.8647929410927,1220.2732191766468,1167.7472764510394,1133.779466298809,1119.2595624859523,1114.0,1085.0034659964936,1059.227114006229,1144.8452022321094,1014.2135586752969,1173.8587970858584,1185.7130700135226,1220.574930231889,1133.779466298809,1149.6676416244286,1133.779466298809,1116.1650142344588,1133.779466298809,1202.5720700647175,1133.779466298809,1133.779466298809,1133.779466298809,1133.779466298809,,1133.779466298809,,1279.752672335554,1066.5646384154797,1042.3230178085273,1064.6013388469064,1178.8393172526175,1019.2358435913446,1309.1667139484857,1154.8886291372337,1133.779466298809,1196.2728223329077,1133.779466298809,1133.779466298809,1133.779466298809,1077.0288789605866,1133.779466298809,1164.4156710337015,1161.937304259527,1133.779466298809,,1133.779466298809,1101.7567539052445,1058.3303265724849,1069.7257557842327,1133.779466298809,1133.779466298809,982.9740120853561,1133.779466298809,988.269034245122,934.1519258786708,944.9466183493493,1133.779466298809,1133.779466298809,1133.779466298809,1133.779466298809
119,4,1104.5108486769861,979.4993012685779,989.2601293047791,979.4993012685779,1077.9273266795658,1068.3106520575632,1192.1260910894478,979.4993012685779,1184.8330883680342,1114.0,979.4993012685779,1188.3932251647877,979.4993012685779,993.3857149768685,968.2518919391583,979.4993012685779,976.217643697831,979.4993012685779,979.4993012685779,979.4993012685779,863.9117636324047,,823.4149717751935,979.4993012685779,979.4993012685779,979.4993012685779,979.4993012685779,,979.4993012685779,979.4993012685779,979.4993012685779,979.4993012685779,979.4993012685779,960.5713057509805,979.4993012685779,941.1586573455608,1027.0091296913454,1051.5956262388427,979.4993012685779,963.1522817375748,979.4993012685779,,979.4993012685779,1019.4085543073311,979.4993012685779,865.8332963449507,979.4993012685779,979.4993012685779,979.4993012685779,979.4993012685779,979.4993012685779,728.3203211521395,979.4993012685779,979.4993012685779,795.4096155122937,1022.2214918947807,979.4993012685779,974.4993120919514,979.4993012685779,893.8602875224008,780.033602627848,979.4993012685779,878.8643046709847,979.4993012685779
120,4,1279.6806604911314,1129.9062039652426,1175.2347157137094,1093.0741853975296,1112.616933795308,1147.7870005727152,1065.1445544505627,1129.6308996561304,1130.4894146476709,1114.0,1244.6199555264475,1134.5417560631797,844.4816614093087,1237.7731086156216,1107.6340735178878,1093.6720355474345,1141.7245895346878,1156.810152967757,1134.425849727336,1132.3884999806305,1093.0741853975296,1093.0741853975296,1173.0844484131376,1117.3441771694013,1093.0741853975296,1093.0741853975296,1093.5978287032672,1093.0741853975296,1093.0741853975296,1093.0741853975296,1051.3651057334273,1028.1500789908778,1133.5031024528125,1061.3719003783328,988.0267361390625,1156.8387550695702,1062.1630911688985,1082.4383751541736,1093.0741853975296,1050.3275930513073,1028.50775805774,,1015.8843456038137,1193.8031310066378,1073.7604202906507,1179.2716747733,1120.339689895837,1093.0741853975296,1093.0741853975296,1126.6728947103002,1089.5508497724034,1049.8387850115196,1080.535287911107,1093.0741853975296,990.8262491253108,957.571147021428,1029.379980269594,1034.9492726840351,1058.953734575822,1196.0838697817433,1001.9363732898196,1012.3121043082962,902.758443180094,1093.0741853975296
121,4,1268.7902739241204,1091.1878815965201,1101.1507617579082,,1089.8831408015249,1091.1878815965201,922.2081108907197,967.2800409148066,1084.8047338435817,1114.0,1091.1878815965201,1039.9611543822098,1091.1878815965201,1091.1878815965201,1281.3383062946737,1074.818671461629,1172.9727519751264,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,,1091.1878815965201,,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,977.0466329119432,1091.1878815965201,1091.1878815965201,,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,,1091.1878815965201,1091.1878815965201,,1091.1878815965201,1091.1878815965201,1091.1878815965201,1091.1878815965201,,1091.1878815965201,1091.1878815965201
122,4,956.3925027166097,956.3925027166097,752.4557815649418,956.3925027166097,1085.9880603539389,956.3925027166097,903.0342810201216,956.3925027166097,956.3925027166097,1114.0,956.3925027166097,916.1304386908564,956.3925027166097,956.3925027166097,956.3925027166097,1011.0589443893748,850.3740622915549,956.3925027166097,956.3925027166097,,956.3925027166097,,956.3925027166097,,956.3925027166097,,956.3925027166097,956.3925027166097,956.3925027166097,,956.3925027166097,956.3925027166097,926.2394053641175,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,993.5878149140065,,956.3925027166097,956.3925027166097,,,956.3925027166097,956.3925027166097,956.3925027166097,1011.0562385771841,,,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,956.3925027166097,,956.3925027166097,956.3925027166097,956.3925027166097,,956.3925027166097,956.3925027166097,956.3925027166097
123,4,1342.1251250701393,1156.3336877448605,1095.7183612682288,1156.3336877448605,1205.7392195559069,1156.3336877448605,1156.3336877448605,1156.3336877448605,1216.7297572121465,1114.0,1156.3336877448605,1181.674168288073,1156.3336877448605,1156.3336877448605,1113.3818229455214,1205.0026741377096,1090.2108980503808,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,,1181.3667496510288,1254.1321086857583,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,,1156.3336877448605,1156.3336877448605,1156.3336877448605,1032.1511895405777,939.4655914690544,1156.3336877448605,1156.3336877448605,1155.4231205900153,1156.3336877448605,1037.7647822543772,1156.3336877448605,,1156.3336877448605,1156.3336877448605,1156.3336877448605,1150.9689266502978,1156.3336877448605,1156.3336877448605,,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1156.3336877448605,1341.8181962934118,1156.3336877448605
