node,gpt-4-0125-preview,gpt-4-1106-preview,gpt-4-0613,gpt-4-0314,qwen1.5-72b-chat,mistral-medium,claude-1,gemini-pro,nous-hermes-2-mixtral-8x7b-dpo,gpt-3.5-turbo-0613,yi-34b-chat,starling-lm-7b-alpha,vicuna-33b,wizardlm-70b,claude-2.0,gemini-pro-dev-api,openchat-3.5-0106,mixtral-8x7b-instruct-v0.1,llama2-70b-steerlm-chat,tulu-2-dpo-70b,gpt-3.5-turbo-0314,llama-2-70b-chat,openchat-3.5,gpt-3.5-turbo-0125,openhermes-2.5-mistral-7b,wizardlm-13b,deepseek-llm-67b-chat,solar-10.7b-instruct-v1.0,claude-2.1,gpt-3.5-turbo-1106,claude-instant-1,mistral-7b-instruct-v0.2,zephyr-7b-alpha,pplx-70b-online,vicuna-13b,zephyr-7b-beta,guanaco-33b,codellama-34b-instruct,falcon-180b-chat,llama-2-13b-chat,stripedhyena-nous-7b,llama-2-7b-chat,qwen1.5-7b-chat,dolphin-2.2.1-mistral-7b,pplx-7b-online,mistral-7b-instruct,mpt-30b-chat,vicuna-7b,palm-2,qwen-14b-chat,koala-13b,chatglm3-6b,alpaca-13b,chatglm2-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,qwen1.5-4b-chat,fastchat-t5-3b,oasst-pythia-12b,chatglm-6b,dolly-v2-12b,stablelm-tuned-alpha-7b,llama-13b
13277,1114.0,1114.0,870.811577823499,1114.0,,1114.0,1114.0,1114.0,,1085.157370213805,,1114.0,1386.031051962696,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,,
13940,1018.2925226974045,1021.6281338573349,1047.0449173635188,1023.5945593372571,1034.312376132025,1076.8967911320499,920.0063839469512,1034.312376132025,1034.312376132025,996.0868765721946,1034.312376132025,996.6336968972469,1100.5347177772471,1034.312376132025,991.5930028604836,995.3938924309961,,1114.0,1034.312376132025,1009.3882360579775,1032.7742612825393,974.625140238886,1093.5840143808518,1034.312376132025,1034.312376132025,1053.487365772698,1095.115263154549,1154.4419710320267,882.0219942070025,991.1584912990645,940.0346720247575,,1034.312376132025,1036.2688504642547,1098.417749903809,1176.2530649404366,1034.312376132025,1050.6764466251748,1034.312376132025,943.4015861017704,1034.312376132025,911.6404614826065,,1034.312376132025,1066.1292916595812,1101.505286713291,1034.312376132025,1034.312376132025,901.1152683488833,984.4375085393133,1080.691529469847,1062.4037864598963,1142.250539838314,1034.312376132025,1034.312376132025,1042.8687516320472,1069.4723288435246,1034.312376132025,1034.312376132025,1034.312376132025,1020.1947615459438,1034.312376132025,1122.1185522572468,1034.312376132025
13941,1114.0,1118.1829208392114,1114.0,1114.0,,1114.0,956.9414220498859,1114.0,,1095.0136270810365,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1285.862030029866,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,
13942,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,-170.79695141480192,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,2398.7969514148017,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,
13943,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,-170.79695141480192,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,2398.7969514148017,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,
14331,1272.5579333550852,1292.4774746962116,1406.579325013151,1362.555886316864,,1238.501103094354,1272.5579333550852,,,1317.6757365864325,1272.5579333550852,1272.5579333550852,1028.4167496190064,1272.5579333550852,1272.5579333550852,,,1114.0,,1272.5579333550852,1272.5579333550852,1146.749398039969,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1385.004682877222,1272.5579333550852,,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,,1433.6189773076417,1272.5579333550852,1272.5579333550852,,,1272.5579333550852,1272.5579333550852,1272.5579333550852,,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,,,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,1272.5579333550852,
14452,1114.0,2398.7969514148017,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,-170.79695141480192,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,
14589,1114.0,1104.451658997641,1154.9748546042147,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1172.2538323328606,1114.0,1114.0,1114.0,1114.0,1017.0390682432603,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1121.280585822023,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,
14606,1114.0,1149.3974292313112,1175.8417280019562,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1160.285423975153,1114.0,1114.0,1114.0,1114.0,970.4754187915796,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,
14663,1114.0,1129.422973740354,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1174.1574526080408,1114.0,1114.0,1114.0,,1038.4195736516049,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,,,,1114.0,,,
14789,,2578.4209658333584,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,-190.5419841906164,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,0.30862242674652407,,,1114.0,3181.5052876423424,1114.0,1114.0,1114.0,1114.0,0.30710828816449975,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
15052,1307.6097458156632,1253.512632361623,1217.8858905218601,1185.551613993437,1183.1483189157025,1161.008736633414,1166.6801086292091,1112.4928178048292,1146.2785267058496,1105.2269356435122,1080.1015201579,1108.1252974640295,1096.7181582154435,1119.1017035584546,1104.8131480519653,1101.0342371443999,1032.7967304170988,1114.0,1049.9280910338844,1117.606336438174,1091.7956985096928,1100.1896642783001,1096.4316072602824,1121.1230052238832,1100.7957484828366,1114.0694502555582,1060.444432010645,1092.4762110937975,1068.8993555890265,1070.099507035726,1062.7032939380247,1032.7967304170988,995.9900009468162,1012.0285650626361,1019.4036517587231,1030.7936396858968,985.4575279863568,1019.9637016025202,1057.982422572428,1061.4167711318582,1040.3671487056315,1055.3692959405116,1032.7967304170988,1032.7967304170988,989.24764726651,981.1383835918817,984.9421805270063,985.3429254010907,964.7523057843973,961.6672319899141,922.1913069734803,914.8358944923835,849.7004219168614,937.2269377562945,891.4316622594436,823.5025754037952,833.1244163532485,1032.7967304170988,803.6421810455129,797.6126497246137,759.0557020499758,777.7908800340742,736.3805434607468,1032.7967304170988
15053,877.7611594526556,1201.3050604890304,1077.1083719610722,1003.175805256705,1174.9729759119223,1098.1865889031676,1098.3370584296893,1016.8772029462284,877.7611594526556,1003.6110476069771,877.7611594526556,945.6099711838037,973.2945184688522,990.5498978420862,877.7611594526556,969.8447884393361,877.7611594526556,1114.0,983.6821832125663,1062.4113083032726,877.7611594526556,1077.7468093286784,1006.8630216035463,1019.4512920128841,877.7611594526556,1062.015252992729,1003.5748297476744,1057.0185394686212,992.9003460732686,987.592891716976,965.784354766278,877.7611594526556,982.6436940865194,926.850253673967,953.6414450273369,852.6801795142865,877.7611594526556,891.6168418993698,,913.6200679189499,967.3368022083532,924.8622085445209,,877.7611594526556,931.0625701127435,850.7680394007364,877.7611594526556,900.6995801950892,877.7611594526556,842.7403679130495,690.3774781390497,647.2540791076854,682.0253894672346,877.7611594526556,,877.7611594526556,877.7611594526556,877.7611594526556,-2154.5101705129578,474.01457035382487,702.3711832964104,877.7611594526556,877.7611594526556,877.7611594526556
15816,1114.0,1245.4084168293766,1114.0,1114.0,1114.0,1225.5403135982215,1114.0,,,897.1458826677384,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1087.9053869046634,1114.0,1114.0,,,,1114.0,1114.0,,,,1114.0,,1114.0,,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,,1114.0,1114.0,,,,1114.0,,,1114.0
16352,1297.132831390291,1245.173214413938,1267.2395140788976,1206.8148643098698,1172.3579230275898,1143.570749346263,1131.983524129739,1127.0497486673164,1022.1630412365544,1107.2592401772388,1167.2311985240517,1022.1630412365544,1098.50209348075,1118.7227553332448,1140.6766483365584,1069.5392617087332,1022.1630412365544,1114.0,1024.6200589616342,1116.8215406329218,997.0086542280358,1030.8724807782942,1053.6587991626836,1088.1364031993455,1008.466875620529,1110.4044150751185,1064.475048926475,1101.8231685413007,1013.1317002413648,981.2288956318854,1045.105196909617,,874.9163049733226,1022.1630412365544,1003.3235470646861,972.288913778925,1091.2121610309032,1017.3174577522827,1022.1630412365544,1032.3122159257018,966.6161795987033,1040.0148330143954,1022.1630412365544,1022.1630412365544,1029.5438327914926,906.422285964548,926.7003686799594,941.9794797304681,888.4760011964659,902.268865560209,856.5825903427282,909.5940160316377,784.0644579412071,915.1999399296992,1022.1630412365544,1022.1630412365544,825.1669349130541,1022.1630412365544,733.7847367187826,786.8235695700896,1022.1630412365544,1022.1630412365544,660.5365644847677,1022.1630412365544
16353,1051.1604089569973,1237.4409287312603,1246.6570658958267,1236.6506442657455,1198.366499753626,1159.1395314299202,1179.5064828746706,1115.2539592065814,1051.1604089569973,1123.183810928819,1145.8921166394864,1051.1604089569973,1112.456376487732,1194.6098770414978,1129.7026450467897,1101.4525647826779,1051.1604089569973,1114.0,1072.4263180136406,1051.1604089569973,1051.1604089569973,1077.2275594804576,1086.2598114534724,1126.0107728665057,1094.7164212929288,1133.3935061980758,1038.9795728981628,1087.928937208951,1030.2950253123986,1001.6884269568461,1097.2951506183367,,1051.1604089569973,1051.1604089569973,1024.19231510439,994.1731405285939,1019.8499644616173,1091.0979902257388,1051.1604089569973,1052.7928741490123,1051.1604089569973,1029.1587304895052,1051.1604089569973,1051.1604089569973,1060.7885513952815,1051.1604089569973,812.4121920335269,1051.1604089569973,865.1286537766438,973.8627377680601,831.1810141601391,1051.1604089569973,686.4006805375171,1051.1604089569973,1051.1604089569973,1051.1604089569973,886.1227664377848,,747.2547895798891,831.4659522477833,1051.1604089569973,1051.1604089569973,1051.1604089569973,1051.1604089569973
16354,1089.1819360064794,1264.5003752288517,1233.735728113714,1194.0999209712068,1089.1819360064794,1152.2897713318073,1133.6709515087168,1089.1819360064794,,1167.9099299265677,1180.1107843327657,1089.1819360064794,1109.7299280071304,1293.3767361466203,1115.942640605522,1106.9821091499741,,1114.0,1089.1819360064794,1089.1819360064794,1089.1819360064794,1129.7424723267782,1055.2064141736068,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1024.8982188574146,920.815857076901,1041.1682529323502,,,1089.1819360064794,1089.1819360064794,991.8744596915766,1157.7159242697574,1209.4642261686354,,1018.5828453721166,1089.1819360064794,959.6863505298156,1089.1819360064794,1089.1819360064794,1029.4734609856723,1089.1819360064794,704.6325699179077,1089.1819360064794,1089.1819360064794,1089.1819360064794,1091.3136405232735,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,917.8067680197823,,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794,1089.1819360064794
16355,1205.943326008979,1278.4235222847208,1294.8383876417902,1205.943326008979,1205.943326008979,1108.2742904701065,1207.4012761701224,1205.943326008979,,1385.493860209332,1125.268499921675,1205.943326008979,1205.4429564359843,1205.943326008979,1177.479948250311,1205.4537141745773,,1114.0,1205.943326008979,1205.943326008979,1205.943326008979,1263.4605033475307,1176.4181351498523,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1098.2340998440627,1205.943326008979,1175.6962807844006,,,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1273.26441545022,,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,1205.943326008979,
16421,1322.1442754500772,1427.4985703869852,1322.1442754500772,1322.1442754500772,1322.1442754500772,1221.1639333223347,1540.972211561529,1322.1442754500772,,1322.1442754500772,1322.1442754500772,,1322.1442754500772,1322.1442754500772,1322.1442754500772,1322.1442754500772,,1114.0,1322.1442754500772,1322.1442754500772,,1322.1442754500772,1322.1442754500772,,1322.1442754500772,1322.1442754500772,1322.1442754500772,,1307.0866619795372,1322.1442754500772,1322.1442754500772,,,,1322.1442754500772,,1322.1442754500772,1322.1442754500772,,1322.1442754500772,1322.1442754500772,1322.1442754500772,,,1322.1442754500772,1322.1442754500772,,1322.1442754500772,1322.1442754500772,,1322.1442754500772,,1322.1442754500772,1322.1442754500772,1322.1442754500772,1322.1442754500772,1322.1442754500772,,1322.1442754500772,1322.1442754500772,1322.1442754500772,1322.1442754500772,,
16763,698.2549696946799,1371.5156580985204,1308.271725552542,1209.2508647183258,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,,782.8685841295951,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,,1114.0,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,1106.359273814923,698.2549696946799,782.8775211933803,,,698.2549696946799,698.2549696946799,-2600.1039223478874,698.2549696946799,698.2549696946799,,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,,698.2549696946799,1209.2550220927224,,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799,698.2549696946799
16960,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,,,1114.0,1114.0
17180,1100.3224443755375,1205.09107971485,1279.2902840442594,1343.6162517403582,1100.3224443755375,1244.3406103922102,1287.1092671999118,1100.3224443755375,1100.3224443755375,1100.0356117742867,1066.448741304539,1100.3224443755375,1132.922538903082,1100.3224443755375,1151.023495994788,1106.7381964011715,1100.3224443755375,1114.0,1100.3224443755375,1100.3224443755375,1100.3224443755375,1041.630781048543,1102.089699103999,1226.0404407925557,1100.3224443755375,1105.235511129068,,1100.3224443755375,1068.9979738973084,1066.4742641408334,1100.1173486690045,,1100.3224443755375,1100.3224443755375,971.4248889834348,1014.1544542479979,1100.3224443755375,1100.3224443755375,1100.3224443755375,1065.366549084624,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,1105.3109333908342,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,671.6077205526082,,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,1123.562076875084,,776.6066896650774,1139.1481447135443,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375
17181,1100.3224443755375,1205.09107971485,1279.2902840442594,1343.6162517403582,1100.3224443755375,1244.3406103922102,1287.1092671999118,1100.3224443755375,1100.3224443755375,1100.0356117742867,1066.448741304539,1100.3224443755375,1132.922538903082,1100.3224443755375,1151.023495994788,1106.7381964011715,1100.3224443755375,1114.0,1100.3224443755375,1100.3224443755375,1100.3224443755375,1041.630781048543,1102.089699103999,1226.0404407925557,1100.3224443755375,1105.235511129068,,1100.3224443755375,1068.9979738973084,1066.4742641408334,1100.1173486690045,,1100.3224443755375,1100.3224443755375,971.4248889834348,1014.1544542479979,1100.3224443755375,1100.3224443755375,1100.3224443755375,1065.366549084624,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,1105.3109333908342,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,671.6077205526082,,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375,1123.562076875084,,776.6066896650774,1139.1481447135443,1100.3224443755375,1100.3224443755375,1100.3224443755375,1100.3224443755375
17182,1212.4068341761056,1254.7501724751512,1376.707089588095,1387.3663176828518,1212.4068341761056,1260.755056169588,1212.4068341761056,1212.4068341761056,,1231.9851426364446,1212.4068341761056,1212.4068341761056,1294.0717874315892,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1114.0,1212.4068341761056,1212.4068341761056,1212.4068341761056,1188.8751545140985,1081.6893968216557,1212.4068341761056,1212.4068341761056,1212.4068341761056,,1212.4068341761056,1237.4352559443462,1168.5944520548542,1185.3699949221955,,1212.4068341761056,1212.4068341761056,1206.5238252324632,938.9474985136108,1212.4068341761056,1212.4068341761056,1212.4068341761056,1259.03136865464,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,,1212.4068341761056,,1212.4068341761056,1212.4068341761056,1212.4068341761056,,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056,1212.4068341761056
17183,1114.0,1114.0,1225.9901402110315,1114.0,1114.0,1114.0,1114.0,1114.0,,1020.0451174839121,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1049.6089038453601,,1114.0,1114.0,1160.355838459696,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
17480,1000.0,906.8040185470059,1000.0,1000.0,1000.0,1000.0,1000.0,,,906.8039775642172,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1186.3920038887768,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,1000.0,1000.0,,1000.0,1000.0,,,,,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,
17625,1114.0,1225.417225918276,1277.760958794706,1114.0,1114.0,1114.0,1254.870196597355,1114.0,1114.0,1091.0032235861786,1114.0,1114.0,1168.7899854627515,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,946.1285329318375,1270.912672415978,1248.2382145143542,1114.0,1114.0,,1114.0,1020.1676902376237,1114.0,1114.0,,1114.0,,810.0990648721311,1024.325637826955,1114.0,1114.0,,1030.2865968418532,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,
17626,1114.0,1246.4632373056036,1271.8614882305476,1114.0,1114.0,1114.0,1256.1449597772307,1114.0,1114.0,1081.7066308137898,1114.0,1114.0,1170.713635697664,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1192.1717359432384,1255.9293819963202,1114.0,1114.0,,1114.0,1047.6152984822786,1114.0,1114.0,,1114.0,,795.665884311106,956.1687881797741,1114.0,1114.0,,979.558959262447,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,
17627,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,
17779,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1041.1049635440418,,,1186.8950364559582,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,
17817,,1114.0,-170.79695141480192,1114.0,,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,,,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,
18004,1114.0,3321.66995356019,1114.0,1114.0,1114.0,715.9730888173863,560.221037540792,1114.0,1114.0,486.0680666315666,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,486.0678534500655,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
