node,chatgpt-4o-latest,llama-3.1-405b-instruct,gpt-4o-2024-05-13,gemini-1.5-pro-exp-0801,claude-3-5-sonnet-20240620,gpt-4o-mini-2024-07-18,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gpt-4o-2024-08-06,gemini-1.5-pro-api-0514,mistral-large-2407,llama-3-70b-instruct,yi-large-preview,gpt-4-1106-preview,gpt-4-0125-preview,deepseek-coder-v2-0724,gemma-2-9b-it-simpo,deepseek-v2-api-0628,glm-4-0520,claude-3-opus-20240229,yi-large,reka-core-20240722,gemini-1.5-flash-api-0514,gemma-2-27b-it,qwen2-72b-instruct,yi-1.5-34b-chat,dbrx-next,eureka-chatbot,deepseek-coder-v2,nemotron-4-340b-instruct,claude-3-sonnet-20240229,reka-core-20240501,llama-3-8b-instruct,gpt-4-0613,command-r-plus,reka-flash-20240722,llama-3.1-8b-instruct,gemma-2-9b-it,claude-3-haiku-20240307,mistral-large-2402,command-r,reka-flash-preview-20240611,phi-3-medium-4k-instruct,mixtral-8x22b-instruct-v0.1,mixtral-8x7b-instruct-v0.1,phi-3-small-8k-instruct,gpt-3.5-turbo-0125,gemma-2-2b-it,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024,codestral-2405,gemma-1.1-7b-it,dbrx-instruct-preview,snowflake-arctic-instruct
219,1323.1883233375802,1233.0177154013718,1236.9102087364622,1297.5427111928825,1230.2687834915628,1272.8030213454003,1201.2737597190844,1205.903066384671,1248.9713419564268,1271.54912519346,1238.0310047488392,1132.8036334919855,1175.4380069453523,1252.275949260816,1135.1066871045057,1262.2764855189007,1238.8332489069844,1175.7089632625798,1157.285306335929,1143.949925876394,1192.126538661927,1159.4153221069307,1225.8668099534707,1149.7278492352605,1218.3643223150548,1149.4256542347725,1208.7110778522,1175.7089632625798,1175.7089632625798,1129.1959025865954,1026.852402334202,1134.9401887998563,1065.673953638258,1127.2807907088288,1114.4976610525323,1179.5539492247349,1133.6230968819627,1102.8229897975439,1153.8868555376102,1138.644603166857,1175.7089632625798,1206.3705294262104,1198.092088043542,1087.309019398863,1143.50246523293,1114.0,1175.7089632625798,1175.7089632625798,1046.1820449272248,1175.7089632625798,1067.6999634875287,1175.7089632625798,1175.7089632625798,1175.7089632625798,1175.7089632625798
220,1450.3191653160022,1379.524910418652,1354.3316753834843,1405.2648331364153,1314.8999236689265,1411.7714869041763,1358.8583639993556,1234.9703831314714,1423.2522464714202,1476.2071400173295,1368.0798163759837,1271.3174146579013,1278.6649046409539,1311.0123027805196,1175.509878707331,1271.3174146579013,1271.3174146579013,1271.3174146579013,1256.7797525002366,1271.3174146579013,1264.1019127740815,1194.3620654322726,1290.9733356440283,1173.8210369508224,1266.1621517518759,1183.5579657294743,1278.4939475660658,1271.3174146579013,1271.3174146579013,1180.0207221643968,1083.4158626646183,1244.0159275766548,1271.3174146579013,1167.3863060840981,1391.594915680574,1271.3174146579013,1271.3174146579013,1208.3721312794885,1145.6408808982987,1219.9936446420932,1271.3174146579013,1269.3007780072865,1268.839934659392,1181.7134553725834,1173.482260749575,1114.0,1271.3174146579013,1271.3174146579013,1268.7309086045077,1271.3174146579013,1271.3174146579013,1271.3174146579013,1271.3174146579013,1271.3174146579013,1271.3174146579013
221,1114.0,1234.9926844172655,1209.0784792699023,1240.1281063664287,1130.338382396361,1188.964251733441,1117.2001596631715,840.0183359720492,1366.7561886522828,1114.0,1173.5035761939873,1114.0,1051.5473952316574,1114.0,1248.6112121457127,1114.0,1114.0,1114.0,1030.1405343057183,1114.0,1114.1783823214182,1114.0,1257.2133690818346,963.7352000245371,1213.5273436109367,1114.0,1114.0,1114.0,1114.0,1114.0,795.348816861229,1114.0,1114.0,1141.588657592535,1114.0,1114.0,1114.0,1114.0,1017.8204419701204,907.2793381973349,1114.0,1114.0,1152.0291439920761,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
222,1114.0,1217.273438929735,1218.166089383583,1240.396756890263,1145.4926661787497,1148.8849203136563,1113.4301177711477,906.7224179027046,1378.5482495327676,1114.0,1157.6337703027884,1114.0,1042.3106684263184,1114.0,1114.0,1114.0,1114.0,1114.0,1030.865152942904,1114.0,1090.6921486388314,1114.0,1281.5869344220878,964.9439742115932,1326.028490611335,1114.0,1114.0,1114.0,1114.0,1114.0,910.4809115966111,1114.0,1114.0,1071.579614093535,1114.0,1114.0,1114.0,1114.0,1015.7595392451601,905.2041386062288,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,
230,1208.5999238477227,1183.6553166270194,1161.050535344661,1158.1395325057501,1128.9982581865443,1186.3039651203994,1230.2029152276298,1188.3828309948465,1114.0,1114.0,1114.0,1114.0,1114.0,975.6641261883847,1114.0,1114.0,1114.0,,1083.12257809664,1114.0,1103.0114930793754,1114.0,1099.9975461231138,1114.0,1014.6808118436527,1114.0,1114.0,,1114.0,1114.0,1114.0,1107.2486292844983,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1002.8870525197208,1056.1291882150863,1114.0,1114.0,1041.7560812740687,1114.0,1114.0,1114.0,1114.0,1114.0,1122.1692155208862,1114.0,1114.0,1114.0,1114.0,,
233,1250.5750143686876,1163.6794346320567,1172.0127495607157,1247.3489414654664,1191.930245991521,1213.7649163537058,1093.6025856536407,1143.6110819161495,1165.9233616710678,1156.8252477025785,1161.2580642663636,1109.4700104322183,1109.0920963196936,1137.9637572790703,1091.4194175479718,1137.9637572790703,1119.2574131399492,1137.9637572790703,1116.610601802261,1143.6390351014495,1185.5909774998338,1155.2578472029413,1241.4696889228637,1133.694053717703,1197.14738479932,1143.3449181713029,1159.1664771744715,1137.9637572790703,1137.9637572790703,1143.0125439319736,1137.9637572790703,1137.9637572790703,1053.6512102025767,1076.9221677072615,949.8387150753841,1150.9619035605579,1086.7988165528873,1037.3083898658151,1144.921323416815,1104.187047141703,1137.9637572790703,1194.7942392945258,1160.723481262456,1019.3978787740567,1140.4134944047241,1114.0,1137.9637572790703,1137.9637572790703,1137.9637572790703,1137.9637572790703,1137.9637572790703,1137.9637572790703,,1137.9637572790703,
234,1114.0,1049.384772785041,1097.7639684893793,1200.966534258747,1110.2454003686564,1197.4871943507856,1069.6541419667392,1062.548308937246,1194.413041892426,1106.310169496748,1173.4444624462008,1114.0,1040.0522304391575,1114.0,1114.0,1114.0,1114.0,,1150.5707788085824,1114.0,1168.2934460328026,1121.133475516474,1291.0490002593754,1110.4988568018975,1093.6781727363596,1114.0,1114.0,1114.0,1114.0,1119.373619837377,1114.0,1114.0,1114.0,987.7534030543547,1114.0,1114.0,1114.0,957.5008151933712,1085.2875525668828,1079.413887016253,1114.0,1137.83520797573,1114.0,1114.0,1131.3415587694128,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,
235,1114.0,1121.5758881241836,1103.442336963376,1114.0,1046.6623123033492,1114.0,1114.0,1114.0,1114.0,1364.9338591866738,1068.977824342356,1114.0,1067.4633696710225,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1034.2995752156023,1114.0,1114.0,1086.880895785228,1140.5519286677768,1114.0,1114.0,,,1007.0597392968788,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1113.859071616039,1114.0,1072.004671033052,1114.0,1114.0,1254.288527794462,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,
238,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,
241,1114.0,1062.6931608479945,1219.378090329369,1191.8854348493878,1243.9845922352317,1113.855449731052,1114.0,1027.031676502585,1114.0,1114.0,942.3809899650648,1114.0,1121.0994870375762,1114.0,1114.0,1114.0,1114.0,,946.764934400714,1114.0,1163.1168443709446,1114.0,1114.0,1110.51690859562,1124.5433292343323,1177.1322080725033,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1129.4924744913646,1114.0,1114.0,1131.7698126475061,1118.3546066887543,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,,,
244,1114.0,1114.0,1540.916929185004,1114.0,1668.4634632699008,1261.5864295800775,1114.0,1114.0,1114.0,,1226.999989744305,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1331.5038231536819,,1114.0,1114.0,1114.0,-1866.8838427966625,1429.296848865582,1646.3938575544985,1114.0,,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1531.9781905522298,1369.7443108913908,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,,,
245,1114.0,1114.0,1155.1257236991248,1063.3651434003314,1188.242288660881,1210.008931659909,1114.0,1114.0,1193.086756862415,1114.0,1172.9311072776302,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1132.3290886796444,1114.0,1114.0,948.2027978932302,1090.711931230585,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,985.9962306362488,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,
246,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
247,1309.8353818079404,1281.8315905175582,1267.204386770983,1246.7111486120411,1262.162692332311,1243.0533810747288,1252.8130823156198,1253.7051156729399,1250.5791675057499,1254.7292427125171,1242.6803754157204,1235.7296111309656,1217.3140779358118,1207.5592139222267,1219.7952624823056,1220.7438995921702,1231.6703349895693,1217.9628423810818,1210.888905570063,1196.8785049480748,1199.0859247082776,1201.2264470225673,1201.5042714597917,1209.703953167858,1202.2044237221835,1173.094700144175,1173.6803860109687,1176.5653545101968,1176.5653545101968,1211.1159808840157,1171.6556020476137,1160.0002363978574,1176.5937184830807,1152.1225279193447,1165.1420865575578,1155.897680209384,1150.7994616939804,1164.0303575610656,1155.1033299822202,1155.0956592456491,1123.833830025526,1130.4559505481257,1129.3024859421907,1143.0016943545997,1091.5079218271908,1114.0,1100.403601608029,1102.4451804936139,1075.087840146757,1060.302518736084,1085.5882788613799,1073.643939889656,1103.7371333069389,968.6281098156823,1054.1203385766826
248,1260.115809689543,1243.0807525449325,1231.031224059942,1199.9232205383917,1224.6552295839094,1231.1325421907677,1244.146100762304,1230.553771468387,1206.4378930426099,1244.0560785131927,1209.6941076785893,1227.741112627041,1188.2195806540208,1181.7677413419342,1208.5928570213766,1188.828678610067,1186.9203235012403,1183.1004540916367,1190.5400617852147,1129.67708445919,1164.6777707786978,1164.3916458997865,1189.1472422100207,1145.2062275563148,1161.9007387645283,1126.5457008959133,1107.0703493378405,1154.7986091266116,1154.7986091266116,1149.483843081102,1128.1350195599305,1145.2334470118956,1098.080106584048,1149.594397417984,1163.1449251832018,1159.3371014061504,1124.367181017155,1156.928951943305,1100.5482281409825,1152.109771106761,1005.0200521929439,1048.9007900425854,1068.562925422821,1113.4305743189207,1056.5100461848174,1114.0,1154.7986091266116,1154.7986091266116,1047.5799034748386,994.1852672633404,1031.2277979905703,1154.7986091266116,1154.7986091266116,1154.7986091266116,1154.7986091266116
249,1233.7454110607564,1192.394940038673,1210.4986113846435,1162.7566922597948,1141.0337893053668,1156.8265718253665,1197.965359565063,1204.8348936074206,1091.8719281887315,1224.2980642008365,1127.444839687426,1209.973330306104,1151.2797866450433,1148.0125658480006,1096.8567864841684,1190.3289251532346,1096.8567864841684,1096.8567864841684,1103.8361167918029,1110.7770587045834,1064.1825436284134,1130.500407096126,1096.8567864841684,1075.274778729216,1070.1681939307643,1084.5891527373756,933.3327682589563,1096.8567864841684,1096.8567864841684,1041.6467692930041,1096.8567864841684,1056.8109497233936,945.9065655842542,1056.1108611522259,1213.3896383810138,1059.1846977527264,1004.5820929667049,1173.0148286493422,1039.9083447726039,1119.0173585645693,826.9203582882275,1096.8567864841684,998.1599811556141,995.8641032908741,1030.779797441505,1114.0,1096.8567864841684,1096.8567864841684,991.0933676362026,1096.8567864841684,991.955015760776,1096.8567864841684,,1096.8567864841684,1096.8567864841684
251,1114.0,1114.0,1114.0,1114.0,1908.4129287289106,1114.0,1114.0,1114.0,1114.0,1114.0,1908.412932367679,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,-474.82586109659155,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,,
252,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,
256,1114.0,1114.0,1213.10967828364,1114.0,1178.5596509934828,1114.0,1114.0,1114.0,1114.0,1114.0,1058.4468739523554,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,972.02320241108,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1147.8605943594414,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0
259,1114.0,-932.0067619350095,-932.006553140312,1114.0,3160.0070789942465,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,3160.0062360810884,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,,,1114.0,,,,
262,1301.6385359291849,1299.2898943858067,1246.2089187613115,1240.5510652053713,1283.77967890823,1310.5049226866304,1317.8092112721752,1290.2177976929665,1320.1469677425534,1275.9182976470443,1277.567945440609,1256.741580551829,1231.1254255567726,1243.0912093690004,1261.987430822508,1208.3631091167476,1227.959068473273,1227.959068473273,1255.3481647847848,1178.7921566384784,1249.9075707933116,1207.0058434307343,1282.494293612615,1207.3778129326415,1257.4557864228618,1181.1062494187054,1227.959068473273,,1227.959068473273,1234.7239109701827,1168.5818602471804,1215.1413107749431,1199.37996224887,1227.0410402351881,1152.7366508789237,1248.017252403337,1240.819402274465,1176.4103469730521,1170.2681698413767,1203.8812026636583,1227.959068473273,1227.959068473273,1145.213215054629,1232.4898263392674,1227.959068473273,1114.0,1227.959068473273,1227.959068473273,1107.1357317947763,1227.959068473273,1098.0929871081985,1227.959068473273,1227.959068473273,1227.959068473273,
263,1029.1262430167912,1285.8603392299433,1009.9675129027919,1121.1518308719246,1083.2671760789713,1114.0,1277.4856780577304,1114.0,1114.0,1114.0,1110.8912378831947,1114.0,1140.5433179491388,1114.0,1114.0,1114.0,,1114.0,1206.2472537082149,1114.0,1114.0,1114.0,1114.0,1059.4120983211028,1184.4115276383277,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1051.363321606806,1114.0,1114.0,1114.0,1058.3311194696803,1015.8772844774473,1076.064058787935,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,
264,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,,1114.0,,,
265,1114.0,1114.0,1114.0,1114.0,1141.199541579312,1114.0,1114.0,1114.0,1114.0,1114.0,1215.3527063868878,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,985.4477520338003,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,
268,1226.959603883843,1137.548589669302,1117.0691950128194,1148.8986601553827,1111.9938330563332,1125.656000551403,1088.0801556963788,1163.9001064308957,1114.0,1160.750632232315,1111.285676375005,1114.0,1114.0,1114.0,1227.820935632083,1114.0,1114.0,1114.0,1117.3962448325601,1114.0,1062.4533648124889,1114.0,1114.0,1058.0887087143283,1109.5476578915727,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1135.6698220088176,1021.3079658178608,1114.0,1114.0,1114.0,1061.8766743096937,1153.1755540387667,1114.0,1114.0,1003.8817958600557,1202.0243397225813,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,962.6144832955131,1114.0,1114.0,1114.0,
269,1114.0,1114.0,1114.0,1194.2746652575736,1073.8626670458552,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1073.862667696571,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,
270,1232.8966725413482,1065.9906911704638,1169.6988353340319,1140.292893380246,1245.3431160615487,1236.7253720360607,1114.0,1181.7903351128011,1165.7689347806795,1114.0,1232.84947898513,1114.0,1114.0,1114.0,1114.0,1077.0804778036686,1114.0,,1114.0,1024.2162585287042,1160.192143032757,1114.0,1114.0,1051.3297056125912,1117.7190996846002,1114.0,1114.0,,1114.0,1160.7429938968594,1220.6982915513722,1114.0,991.219971325105,1021.1905287694475,1114.0,1141.1357069860264,1114.0,1114.0,955.027091136205,802.0914022703532,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,
277,1318.9607193893567,1351.177231096328,1286.5017139617244,1280.6078977048178,1255.8509431961747,1290.7903091883873,1313.4427013258105,1271.0189743071232,1294.9961454842405,1274.9019905021178,1326.495524118698,1275.20398340478,1303.6280381016454,1187.5697458824488,1250.3433198618918,1174.4140718119233,1216.2896584438872,1216.2896584438872,1222.8430092778988,1205.060848577301,1164.8268336487504,1210.2055112905246,1319.2489879626396,1259.823396957906,1273.9785463673725,1241.7269811509432,1263.9360393770053,1216.2896584438872,1216.2896584438872,1205.8267642061876,1184.3125451028186,1125.6361516460192,1202.1624863233974,1228.1648443299305,1159.7275159896617,1170.1431126179286,1159.1409521230885,1206.0805539695848,1246.8574662360566,1141.327425919829,1189.7670815825788,1218.4612831704824,1159.4590948299133,1118.8369970312297,1084.6424152936206,1114.0,1036.1693783731275,1170.9903263562949,1019.4320338698798,1216.2896584438872,1216.2896584438872,1216.2896584438872,1190.632395499367,1216.2896584438872,1216.2896584438872
278,1114.0,1114.0,1114.0,1114.0,1455.5986199147649,1476.069029524913,-1741.5678508972514,1114.0,1114.0,1114.0,1561.411746135358,1114.0,1534.259592039722,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1634.5124466960128,1369.6470504589304,1114.0,1274.0174080155891,1114.0,1114.0,1114.0,1114.0,1114.0,1341.9201758575873,1114.0,1114.0,1114.0,1114.0,1114.0,1234.1317822543722,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,
279,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2398.7969514148017,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,1114.0,
280,1114.0,1114.0,1114.0,1114.0,277.2420319509155,277.2420319504007,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2787.515936098202,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,1114.0,,,1114.0,,1114.0,,
281,1266.1479012902198,1329.3290257579927,1114.0,1061.8219424683216,851.983049817319,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1108.957236793945,1065.7608438722018,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,
282,1114.0,1114.0,1114.0,1076.2021169434843,1026.8897517764872,1114.0,1167.5521920014967,1114.0,1114.0,1032.0025089380474,1266.062839656688,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1082.8140951989537,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1146.4764954848426,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,
283,1114.0,,1018.5757477603685,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1209.4242522396316,,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,,,,1114.0,,
286,1000.0,1000.0,50.52998107747567,353.7772995144404,336.152959172593,1000.0,1000.0,1000.0,1000.0,1000.0,302.986797388657,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,-753.5155693579945,1000.0,1000.0,1000.0,1000.0,2753.5155693579945,3956.5529628468257,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,,1000.0,,
287,1114.0,1114.0,1766.6225196648973,1114.0,1694.5720102591545,1114.0,1114.0,1510.3026854393488,1114.0,,1114.0,1114.0,1830.612478709335,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1394.317027540887,1114.0,,1114.0,1114.0,1580.4696409865785,1114.0,1114.0,,1114.0,1114.0,-2219.9623615699247,1114.0,1355.065998969721,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,
288,1114.0,1114.0,1114.0,1114.0,1479.3600063591898,1114.0,1114.0,1114.0,1114.0,1114.0,1619.7229247899952,1114.0,1510.634113980579,1114.0,1114.0,1508.5811932640802,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1393.7891181795205,1667.851498382408,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1504.472545642844,-2197.5822050167126,1114.0,1114.0,1539.1708044181037,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,1114.0
289,1114.0,1475.5208026172577,1334.0811822023265,1547.3338347883612,1362.3713094139666,1114.0,1591.4607081272384,1114.0,1114.0,1388.26071517125,1333.4539067712087,1114.0,1114.0,-2161.6826011900507,1114.0,1114.0,1114.0,,1114.0,1114.0,1428.5798367494303,1114.0,1114.0,1320.622640169745,1114.0,1230.9608332099488,1114.0,1114.0,,1459.5089830923685,1114.0,1171.527848876936,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,
292,1222.2705767622242,1168.3284583754262,1156.2410297121903,1105.9715951098356,1210.8005411546956,1188.2618380856195,1218.8249106146086,1122.9625740182878,1161.2586188876312,1173.6641846538303,1180.3691414898678,1188.5767739704088,1075.1529791093344,1107.9469120292833,1052.200704988685,1124.8750992228656,1241.6361168810856,1114.0,1035.9281291477216,1078.8758275503983,1070.5490128296597,1060.196036241649,1114.0,1130.567261978421,1104.7187075631027,1087.0374065155495,1114.0,1114.0,1114.0,1232.7022054529182,1040.8960938177045,1074.6532349149297,1114.0,1032.165831253838,1042.3838993664724,987.2880551319121,1136.8221799356484,1146.3723814210646,1038.8136640199302,1114.0,1114.0,1114.0,997.4201073717347,1114.0,1114.0,1114.0,1114.0,1114.0,993.267910421466,1114.0,1114.0,1114.0,1114.0,1114.0,
293,1000.0,-263.41784416383143,1000.0,1000.0,1263.7278002344488,1000.0,1000.0,1000.0,1000.0,1000.0,4524.11639078085,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-2596.10677710929,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2071.680430257823,1000.0,,,,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,,,,,1000.0,,,,,,
298,1114.0,1114.0,1114.0,1114.0,1230.7423035046957,1114.0,1114.0,1114.0,1114.0,1114.0,1021.7257713542303,1114.0,1114.0,1114.0,1114.0,1114.0,,,1089.531925141074,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,
301,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,
