node,depth,chatgpt-4o-latest,gpt-4-1106-preview,gemini-1.5-pro-exp-0801,gpt-4o-mini-2024-07-18,gemma-2-9b-it-simpo,gpt-4o-2024-08-06,gpt-4o-2024-05-13,llama-3.1-405b-instruct,llama-3-70b-instruct,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gemini-1.5-pro-api-0514,mistral-large-2407,yi-large-preview,claude-3-5-sonnet-20240620,gpt-4-0125-preview,gemini-1.5-flash-api-0514,reka-core-20240722,claude-3-opus-20240229,gemma-2-27b-it,deepseek-coder-v2-0724,command-r-plus,gpt-4-0613,dbrx-next,eureka-chatbot,deepseek-v2-api-0628,llama-3-8b-instruct,reka-flash-20240722,gemma-2-9b-it,dbrx-instruct-preview,command-r,llama-3.1-8b-instruct,qwen2-72b-instruct,mistral-large-2402,glm-4-0520,nemotron-4-340b-instruct,claude-3-haiku-20240307,yi-large,mixtral-8x22b-instruct-v0.1,reka-flash-preview-20240611,claude-3-sonnet-20240229,reka-core-20240501,yi-1.5-34b-chat,gemma-2-2b-it,gpt-3.5-turbo-0125,mixtral-8x7b-instruct-v0.1,phi-3-medium-4k-instruct,phi-3-small-8k-instruct,gemma-1.1-7b-it,deepseek-coder-v2,codestral-2405,snowflake-arctic-instruct,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024
120,4,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1167.9382603812055,1185.2455054337704,1311.7348542594107,1114.0,1114.0,1114.0,1252.0961936712972,1114.0,1114.0,1105.980748599663,1114.0,1000.7082344092196,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,917.3414810776694,1114.0,933.7540784543095,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1176.5907005864183,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1088.6099431270359,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
121,4,1114.0,1114.0,1114.0,1114.0,,1155.6237337869713,1043.2677684522007,1191.0464638787844,1114.0,1114.0,1114.0,1114.0,1191.046087140331,1114.0,1114.0,1127.9341524878776,1114.0,1114.0,1114.0,1114.0,898.0353303750505,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1191.0464638787844,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
122,4,1068.9112375782229,1114.0,1114.0,1114.0,,1114.0,850.1141626298217,1114.0,288.02078205365046,1114.0,518.6373760835158,1114.0,880.9189868884487,1114.0,1114.0,826.9166671777236,1114.0,1114.0,1114.0,601.8316905598176,951.212326652927,1114.0,1114.0,4259.445375567378,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,893.99139480849,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0
123,4,1114.0,1114.0,1114.0,-3964.0893751697067,,1114.0,789.6450260921654,1114.0,1114.0,1114.0,3993.098680708144,1114.0,1114.0,1114.0,1114.0,980.4929585932983,1114.0,891.7540260699776,1114.0,3993.0986837061073,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,,1114.0,
124,4,1068.6517281569782,1114.0,1114.0,1204.3896628322973,1114.0,1114.0,1068.6517241336867,1114.0,1114.0,1114.0,1159.6551498096514,1114.0,1068.6517350673867,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0
125,4,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,1000.0,1000.0,,,1000.0,1000.0
126,4,1041.224866308687,,1000.0,1000.0,,1000.0,1064.439881562462,946.0445753371666,1000.0,987.7055029072854,1000.0,1000.0,1019.7246746882859,1000.0,1000.0,985.6014186706624,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,955.2590805254505,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,,,,1000.0
127,4,1114.0,1114.0,1114.0,1114.0,1114.0,-2018.7181742059324,1411.33665456537,1114.0,1393.2627194897668,1114.0,1458.6728519018438,1114.0,1467.455732433607,1114.0,1114.0,1432.348292075375,1114.0,1502.8935679316226,1114.0,1481.1080020509212,1458.6746149553198,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1552.9657388021076,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0
128,4,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,-284.7969514148019,1000.0,1000.0,1000.0,1000.0,2284.7969514148017,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,1000.0,1000.0,,,1000.0,,1000.0,,,1000.0,,,,,1000.0,,,,1000.0
129,4,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,904.5757477603685,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1095.4242522396316,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0
130,4,1114.0,1114.0,4640.475984120371,1114.0,,1114.0,884.0152471182935,1114.0,696.514983893712,1114.0,1114.0,1114.0,741.7139994086134,1114.0,1114.0,696.5131345432287,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,560.5728379000379,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,311.4961880385873,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,380.6976249771569,1114.0,1114.0,,1114.0
131,4,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,1000.0,,,1000.0,,,,1000.0
132,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
133,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1072.8735096844234,1114.0,871.4182733364925,1114.0,1114.0,1114.0,1270.3380307119123,1114.0,1089.441196862794,1236.8390066337643,1114.0,1114.0,1114.0,1147.1096766323344,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1070.374009063097,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1153.6062970751825,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0
134,4,4239.816819437603,1114.0,1114.0,3735.0311758925436,1114.0,1114.0,228.52403935723896,1114.0,1114.0,1114.0,1114.0,1114.0,236.65127306940724,1114.0,1114.0,278.20997628021144,1114.0,1114.0,1114.0,1114.0,258.7219196107104,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,331.2857613928445,,1114.0,1114.0,438.7110477261938,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,279.04798723323745,,,1114.0,1114.0
135,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,2688.1242880077934,1114.0,1114.0,1114.0,422.3621069389876,1114.0,1114.0,231.51360505165565,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
136,4,1114.0,1114.0,1125.5305610054465,1114.0,1114.0,1114.0,1176.6733679221682,1114.0,1114.0,1175.337520570143,1051.9720061035468,1051.972260511115,1263.0166768768713,1114.0,1114.0,1070.7950733721,1114.0,1114.0,,1114.0,1159.2741191493012,1114.0,,1114.0,,,1114.0,1114.0,1114.0,951.4284144893079,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0
137,4,1000.0,1000.0,1000.0,1000.0,,1000.0,1130.7528940967193,1227.8307391266355,1000.0,1000.0,1000.0,1000.0,811.4665520374786,1000.0,1000.0,886.4140421417477,1000.0,1057.1220645997803,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,886.413707997639,1000.0,,1000.0,1000.0,,1000.0,1000.0
138,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1228.9435107941551,1163.3814135053997,1081.9487950226862,1114.0,1114.0,1114.0,1053.2230451985397,1114.0,1114.0,1163.5039111307547,1114.0,1258.7310300157503,1114.0,1060.9463026349815,901.3219916977331,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0
139,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1096.1213620220499,1114.0,1149.8942785125053,1114.0,1154.075462872777,1114.0,1114.0,1146.94341604885,1114.0,1148.6647660764795,1114.0,1114.0,1130.7036074538655,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1149.1569382784,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,936.440168735073,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
140,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1183.5855712617204,1114.0,1114.0,1114.0,1114.0,1114.0,1094.8028719440108,1114.0,1114.0,923.7084176906146,1114.0,1114.0,1114.0,1114.0,1391.432469546773,1114.0,1114.0,1114.0,1114.0,,1297.8734629622809,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,792.5972065946,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,,,1114.0
141,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1241.2320618743083,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1050.383703376799,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1050.3842347488926,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0
142,4,1114.0,1114.0,1114.0,1114.0,,1114.0,2455.9682091142568,1114.0,2176.380042871204,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-1290.3482519854638,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,1114.0,1114.0
143,4,1114.0,1114.0,2497.827793969264,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2497.82729572456,1114.0,-888.1458642238301,2350.6366387538174,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,-888.1458642238301,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
144,4,1114.0,1114.0,1114.0,2398.7969514148017,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,,,1114.0,1114.0
145,4,1485.66364330732,1334.3008788821012,1365.5236908864422,1325.2162590532112,1354.7400801809795,1449.872386561244,1409.3620280754778,1431.7458751617337,1390.7279262710347,1423.4999458642526,1443.7516689125791,1391.6226752326318,1435.5537612011537,1339.911354038254,1354.7400801809795,1474.9095880492548,1336.6785589522847,1360.8377472515795,1206.7648131624924,1420.4228096268378,1292.6113660914734,1354.7400801809795,1354.7400801809795,1363.4829137710196,1354.7400801809795,1354.7400801809795,1382.6341534281653,1338.6121642784672,1281.6118149118663,1360.2700101359353,1354.7400801809795,1354.7400801809795,1254.4931327819866,1285.7731169593849,1354.7400801809795,1411.2324717839713,1417.7309314606127,1296.417875182692,1397.2918626216706,1354.7400801809795,1316.4363886137126,1403.678466935084,1379.4090848158833,1354.7400801809795,1173.6870704359799,1354.7400801809795,1114.0,1355.5501853039996,1354.7400801809795,,1351.4581067257388,1354.7400801809795,,1354.7400801809795,1277.3763201496922
146,4,1189.4646235300174,1126.594559682567,1190.7186589212674,1196.9026263438618,1146.8161657291303,1203.6253059909059,1185.2990149293405,1216.3881273965385,1199.7230831193601,1162.6513002426686,1284.8542114884362,1217.7012304081445,1145.5664611462907,1158.4999809045537,1163.831662500482,1209.7171814646968,1215.2205434107118,1108.5680363532315,1110.6229921250067,1155.7836170033788,1166.3485319053054,1129.0899218110721,1074.9698938464926,1157.3062121561306,1146.8161657291303,1146.8161657291303,1161.4168556540085,1077.8637936577657,1106.1576314324386,1101.537670900509,1146.8161657291303,1113.224331062212,1072.4874831279471,1168.1582589093077,1118.7394005699318,1228.579435967633,1128.9207814203453,1069.7380621013208,1160.2744545044966,1144.0778587393543,1012.1420668759189,1143.6064328956186,1146.8161657291303,1175.634571856343,1088.9604231411795,1073.485056956658,1114.0,1066.1649036055296,1146.8161657291303,1146.8161657291303,1238.8277915442532,1146.8161657291303,,1146.8161657291303,1073.2824162076345
147,4,1309.7362492174557,1306.7565774222012,1210.8849987800954,1164.7847440665537,1183.7796362219879,1183.7796362219879,1313.969441738533,1217.5020258911559,1213.4450213785458,1183.7796362219879,1266.4580024883558,1204.6915587094336,1238.4651368465802,1006.068288095949,1193.5441718685465,1255.7582198718728,1275.4024863005875,1198.201926433911,1190.6918841037213,1275.6893543572592,1223.9558498485335,1279.240892569771,1130.6611085721593,1099.0020720801026,1183.7796362219879,,1131.9557975175176,1102.0526592078381,1183.7796362219879,1113.664310949111,,1080.012089840499,1154.7280169558449,1146.1470691494087,1127.7338181634925,1147.9984295623901,1178.1673254685397,1187.675426232162,1217.7409324876799,1020.1876651867934,1112.1297184660305,1273.6922674278321,1244.0991921546156,1211.5689029461332,1183.7796362219879,1183.7796362219879,1114.0,1091.7216276005665,1183.7796362219879,1183.7796362219879,1239.3684129215821,1183.7796362219879,1183.7796362219879,1183.7796362219879,1065.4114122221463
148,4,1214.8891936829064,1130.3856703615315,1176.4993190808523,1202.026551541759,1136.5891802846759,1133.358616439294,1230.089342266996,1239.0133227006418,1131.3102406810162,1225.391515595666,1036.7819576331624,1162.8896207405642,1192.679820243487,1136.5891802846759,1243.482964403654,1175.4054094232429,1167.0402479831196,1180.9505465545708,1192.1139679669932,1191.9435657739054,1105.7541395615121,1257.7927220508968,1207.8634624643396,1063.8241227973253,1136.5891802846759,1136.5891802846759,1156.254893259266,1032.3333702951118,1094.6876829273715,1092.569096751178,,1136.5891802846759,1100.8312063604835,1092.6538147396122,1088.649859342266,1136.5891802846759,1040.2231875508378,1053.0277188215168,1145.2278537730117,1136.5891802846759,1117.5236016125173,960.3111642086736,1027.7945779764214,1139.4902342241592,1089.536487570787,1136.5891802846759,1114.0,1054.4253086328945,1136.5891802846759,1136.5891802846759,1202.5408333934852,1136.5891802846759,1136.5891802846759,,1136.5891802846759
149,4,1114.0,1114.0,1114.0,1127.4720892562755,1114.0,1139.333080692281,1077.4008499257077,916.1327528448735,1114.0,1114.0,1114.0,1114.0,1173.0560477065517,1114.0,1114.0,1118.362025986505,1114.0,1114.0,1114.0,1222.5442368158322,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,986.8073035673988,1114.0,986.8073035673988,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1289.3292184154877,1114.0,,1216.755091221688,,,,1114.0
150,4,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1861.267224637917,1114.0,1114.0,1861.2672227443668,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,-380.53444738228086,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0
151,4,1114.0,1114.0,1114.0,1114.0,,1114.0,1066.2878999213572,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1066.287859279733,1114.0,1114.0,1114.0,1066.2878999213572,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1257.1363408775528,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
152,4,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,943.6352124413211,-3367.9450536397117,1251.2427514084457,1114.0,1114.0,1114.0,1114.0,1481.4302587527804,1114.0,1057.2734266048892,1114.0,1481.4323632019696,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1188.0774651570468,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,869.1205616187517,1114.0,5121.733014454501,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0
153,4,1114.0,1114.0,1114.0,1170.9115356293435,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1184.2803345198781,1114.0,1114.0,1297.7789951938903,1265.9385655978263,1047.3343322719359,1114.0,1114.0,881.2294520590353,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,996.6192291410013,,1114.0,1001.8207506131201,1046.3792998860176,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1155.4934259236936,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1206.214079164258,,,,1114.0
154,4,1114.0,1114.0,2977.3656268014965,2735.170400501365,,1114.0,-487.13543551072576,1114.0,1114.0,1114.0,-677.9807717325,1114.0,3218.9275956237043,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,3124.4779072258484,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,-5057.574449250703,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,3078.7491263415277,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,,1114.0
155,4,1000.0,1000.0,1000.0,1000.0,,1000.0,1558.950381982428,1000.0,1000.0,1000.0,1000.0,1000.0,1630.9119489591992,1000.0,1000.0,1750.7752733523603,1000.0,1000.0,1000.0,1704.402581767189,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,-1645.0401860611669,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,,,1000.0
156,4,1000.0,1000.0,1000.0,1000.0,,1000.0,1688.4545980264056,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1644.0378990392778,1000.0,1000.0,1000.0,-1983.1504980713407,1755.5393194214305,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1895.118681584229,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,,1000.0,1000.0
157,4,1114.0,1114.0,1114.0,1942.434242841054,,1114.0,1114.0,2177.7363825071607,1114.0,1114.0,2348.3794067026392,1114.0,2133.4897493070775,1114.0,1114.0,2073.8001720043926,1114.0,1114.0,1114.0,-5701.177310655283,1992.7282041226058,1114.0,1114.0,2218.576951581913,,,1114.0,1114.0,1114.0,2392.4489157753515,,1114.0,1114.0,1114.0,,1114.0,1114.0,2028.2326694408976,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,-2257.851890608989,1114.0,,,2019.2025069811716
158,4,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1573.8643412046872,1114.0,1576.7460576745061,1114.0,1114.0,1114.0,1468.0303124107745,-2166.967687741243,1375.5839287099946,1557.4207868507044,1114.0,1528.364363247139,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1323.3233859363158,1114.0,1114.0,1329.7698452811937,,1114.0,1114.0,1573.8646664259331,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
159,4,3167.960591614807,1114.0,1114.0,1114.0,,1114.0,3167.9592398080163,1114.0,-60.433583786277495,1114.0,1114.0,1114.0,3167.9612683168234,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,-60.43219824544485,,-2699.0153177079287,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,,1114.0
160,4,1114.0,1114.0,6081.430105543799,1114.0,1114.0,1114.0,1092.2907528324472,991.3122828781964,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,788.7682511996273,1114.0,1045.5047388394737,1114.0,-2748.92775679247,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1236.3230866396468,1114.0,1114.0,750.530700275104,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,788.7678385841814,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0
161,4,1276.1531232551827,1114.0,1146.9809025028944,1114.0,,1259.0775142416512,1160.9146828244923,1230.2712249127032,1114.0,1114.0,1167.7193352201116,1114.0,1129.637098774337,1161.7386141220718,1114.0,1141.6865505430405,1144.1206903702598,1087.9350346930826,1058.180778423072,1098.815340633781,1060.496928491632,1114.0,937.0540852359304,1114.0,1114.0,1114.0,1139.8471893002013,1114.0,1114.0,998.0722545307003,1114.0,1114.0,1170.1204033995182,1066.4937724091824,1114.0,1114.0,950.2690851214793,1066.621011160877,1076.3239478215694,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1093.4704320122296
162,4,1261.903728266158,1114.0,1298.0345850706153,1114.0,1114.0,1077.6976530413292,1213.33945418607,1245.0181468080227,1126.1796416872658,1129.7614221630897,1191.8241837841515,1096.369351048401,1168.3984912769686,1110.0844334941107,1114.0,1209.299609863852,1166.8836246792798,1190.9449687814733,1114.0,1118.2514208875155,1107.4261741212329,1114.0,1060.5473801606622,1114.0,,1114.0,964.2710116816081,1016.260950602704,1114.0,1072.2413653870299,,1107.7048033329452,1020.5845967561663,1020.4730196954881,1114.0,1114.0,1053.5882445956308,1114.0,1124.8865989486585,1114.0,1076.7079191178686,1097.6962326774824,1000.0468962933907,1033.9971332064192,1114.0,1114.0,1114.0,1114.0,1097.7206647086657,1114.0,1075.8562936757444,1114.0,1114.0,1114.0,1114.0
163,4,1299.114654790644,1148.4527083234673,1154.5929852883758,1037.1828030299248,1114.0,1114.0,1157.5263542361345,1259.0641037025225,1086.9491096317352,1137.2389512824516,1090.6567340785814,1416.3647165280809,1144.4704943654929,1088.619603267186,1056.8232582975647,1195.2667187062716,1135.1617212171673,1175.022669828426,1114.0,1135.094364223419,1208.8937228299803,1114.0,1128.2313079275264,1090.7486504842257,1114.0,1114.0,1131.5316886933895,1003.5432579986325,1114.0,1068.8721327589833,1114.0,1114.0,1126.9469605047084,1114.0,874.0902523438185,1114.0,1065.2977212020874,1040.072780331885,1039.5012398495924,1114.0,1011.690732606109,1114.0,1050.1154273556258,1114.0,1059.8256392967992,1128.2848159375048,1114.0,1108.97251782013,1114.0,1114.0,1097.2332287580625,1114.0,,1114.0,1038.5459725034939
164,4,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1150.9703985927586,1114.0,1114.0,1114.0,1152.027846793832,1114.0,1268.0555074823703,1114.0,1114.0,1385.1407652966286,1114.0,1114.0,1114.0,892.4820015789071,1063.5708931634686,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,892.4809153957987,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1107.2716716962364,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0
